index,altitude - sea level (m),latitude (degree),longitude (degree),yaw - north is zero (degree),roll (degree),pitch (degree)
1,114.120002746582,49.25736236572266,-123.2431106567383,119.120002746582,0.01999999955296516,0.1400000005960464
2,114.870002746582,49.25735855102539,-123.2430953979492,119.129997253418,0.4600000083446503,-8.069999694824219
3,114.9300003051758,49.25735473632812,-123.2430877685547,123.4400024414062,-0.5299999713897705,-11.26000022888184
4,114.9400024414062,49.25735092163086,-123.2430877685547,123.9499969482422,-0.8799999952316284,-12.55000019073486
5,114.9499969482422,49.25734710693359,-123.2430725097656,122.7200012207031,-0.1800000071525574,-13.76000022888184
6,114.9499969482422,49.25734329223633,-123.2430572509766,121.6399993896484,0.2800000011920929,-14.80000019073486
7,114.9499969482422,49.25733947753906,-123.2430572509766,121.5899963378906,0.1800000071525574,-15.11999988555908
8,114.9599990844727,49.2573356628418,-123.243049621582,122.0800018310547,-0.2099999934434891,-15.35999965667725
9,114.9599990844727,49.25733184814453,-123.243034362793,122.379997253418,-0.3100000023841858,-15.72000026702881
10,114.9599990844727,49.25732421875,-123.2430191040039,122.2900009155273,-0.25,-15.90999984741211
11,114.9599990844727,49.25731658935547,-123.2429962158203,122.0699996948242,-0.09000000357627869,-16.17000007629395
12,114.9700012207031,49.2573127746582,-123.2429809570312,122,-0.07000000029802322,-16.39999961853027
13,114.9700012207031,49.25730514526367,-123.2429733276367,122.0599975585938,-0.1400000005960464,-16.56999969482422
14,114.9700012207031,49.25729751586914,-123.2429580688477,122.1600036621094,-0.1899999976158142,-16.65999984741211
15,114.9700012207031,49.25729370117188,-123.2429428100586,122.1900024414062,-0.1400000005960464,-16.79999923706055
16,114.9700012207031,49.25728607177734,-123.242919921875,122.1900024414062,-0.1800000071525574,-16.8799991607666
17,114.9700012207031,49.25727844238281,-123.2429046630859,122.1699981689453,-0.1400000005960464,-17
18,114.9700012207031,49.25727462768555,-123.2428894042969,122.1800003051758,-0.05999999865889549,-17.09000015258789
19,114.9700012207031,49.25726699829102,-123.2428665161133,122.2200012207031,-0.119999997317791,-17.20999908447266
20,114.9800033569336,49.25725936889648,-123.2428512573242,122.25,-0.1500000059604645,-17.38999938964844
21,114.9800033569336,49.25725555419922,-123.2428436279297,122.2600021362305,-0.1299999952316284,-17.42000007629395
22,114.9800033569336,49.25724411010742,-123.2428131103516,122.2699966430664,-0.09000000357627869,-17.51000022888184
23,114.9800033569336,49.25724029541016,-123.242805480957,122.2799987792969,-0.03999999910593033,-17.59000015258789
24,114.9800033569336,49.25723266601562,-123.242790222168,122.2900009155273,-0.02999999932944775,-17.68000030517578
25,114.9800033569336,49.25722122192383,-123.2427673339844,122.2900009155273,-0.09000000357627869,-17.70000076293945
26,114.9800033569336,49.25721740722656,-123.2427520751953,122.2900009155273,-0.05999999865889549,-17.78000068664551
27,114.9800033569336,49.25720977783203,-123.2427291870117,122.2900009155273,-0.05000000074505806,-17.77000045776367
28,114.9800033569336,49.25719833374023,-123.2427139282227,122.2900009155273,-0.07000000029802322,-17.8700008392334
29,114.9800033569336,49.25719451904297,-123.2426910400391,122.2799987792969,-0.02999999932944775,-17.95999908447266
30,114.9899978637695,49.25718688964844,-123.24267578125,122.2699966430664,-0.07000000029802322,-17.94000053405762
31,114.9899978637695,49.25717926025391,-123.2426605224609,122.2799987792969,-0.009999999776482582,-17.93000030517578
32,114.9899978637695,49.25717163085938,-123.2426376342773,122.2799987792969,-0.009999999776482582,-18.04000091552734
33,114.9899978637695,49.25716400146484,-123.2426223754883,122.2799987792969,-0.07000000029802322,-18
34,114.9899978637695,49.25715637207031,-123.2425994873047,122.2699966430664,0.009999999776482582,-18.04000091552734
35,114.9800033569336,49.25714874267578,-123.2425842285156,122.2699966430664,-0.009999999776482582,-18.09000015258789
36,114.9800033569336,49.25713729858398,-123.242561340332,122.2799987792969,-0.009999999776482582,-18.09000015258789
37,114.9899978637695,49.25713348388672,-123.242546081543,122.2799987792969,0.03999999910593033,-18.07999992370605
38,114.9899978637695,49.25712585449219,-123.2425231933594,122.2699966430664,0.01999999955296516,-18.17000007629395
39,114.9899978637695,49.25711822509766,-123.2425079345703,122.2699966430664,-0.01999999955296516,-18.1299991607666
40,114.9899978637695,49.25711059570312,-123.2424850463867,122.2600021362305,-0.009999999776482582,-18.17000007629395
41,114.9899978637695,49.25709915161133,-123.2424697875977,122.2600021362305,0.01999999955296516,-18.21999931335449
42,114.9800033569336,49.25709533691406,-123.2424468994141,122.25,0.07000000029802322,-18.17000007629395
43,114.9899978637695,49.25708389282227,-123.242431640625,122.2699966430664,0.07000000029802322,-18.15999984741211
44,114.9899978637695,49.257080078125,-123.2424087524414,122.2799987792969,0.05000000074505806,-18.20999908447266
