Date, Time, mavlink_terrain_report_t.current_height, mavlink_gps_raw_int_t.lat, mavlink_gps_raw_int_t.lon, mavlink_attitude_t.yaw, mavlink_attitude_t.roll, mavlink_attitude_t.pitch
2018-09-25, 3:39:44 , -5.873574, 492573077, -1232431010, 2.179478, -0.0001428742, -0.01471228
2018-09-25, 3:39:44 , -5.873574, 492573077, -1232431010, 2.166344, 0.003089785, -0.0151301
2018-09-25, 3:39:44 , -5.873574, 492573068, -1232430999, 2.166344, 0.003089785, -0.0151301
2018-09-25, 3:39:44 , -5.862338, 492573068, -1232430999, 2.166344, 0.003089785, -0.0151301
2018-09-25, 3:39:44 , -5.862338, 492573068, -1232430999, 2.166436, 0.003648864, -0.01476101
2018-09-25, 3:39:44 , -5.862338, 492573068, -1232430999, 2.140655, 0.004633802, -0.01714067
2018-09-25, 3:39:45 , -5.862338, 492573074, -1232431005, 2.140655, 0.004633802, -0.01714067
2018-09-25, 3:39:45 , -5.851483, 492573074, -1232431005, 2.140655, 0.004633802, -0.01714067
2018-09-25, 3:39:45 , -5.851483, 492573074, -1232431005, 2.132549, 0.00412186, -0.01906931
2018-09-25, 3:39:45 , -5.851483, 492573074, -1232431005, 2.117852, 0.001578528, -0.02869069
2018-09-25, 3:39:45 , -5.851483, 492573063, -1232431001, 2.117852, 0.001578528, -0.02869069
2018-09-25, 3:39:45 , -5.850736, 492573063, -1232431001, 2.117852, 0.001578528, -0.02869069
2018-09-25, 3:39:45 , -5.850736, 492573063, -1232431001, 2.1393, 0.004264496, -0.01756037
2018-09-25, 3:39:45 , -5.850736, 492573063, -1232431001, 2.138959, 0.004519657, -0.01686108
2018-09-25, 3:39:46 , -5.850736, 492573055, -1232430999, 2.138959, 0.004519657, -0.01686108
2018-09-25, 3:39:46 , -5.849874, 492573055, -1232430999, 2.138959, 0.004519657, -0.01686108
2018-09-25, 3:39:46 , -5.849874, 492573055, -1232430999, 2.138944, 0.00471491, -0.0163572
2018-09-25, 3:39:46 , -5.849874, 492573055, -1232430999, 2.139033, 0.004800081, -0.01595536
2018-09-25, 3:39:46 , -5.849874, 492573045, -1232431020, 2.139033, 0.004800081, -0.01595536
2018-09-25, 3:39:46 , -5.878592, 492573045, -1232431020, 2.139033, 0.004800081, -0.01595536
2018-09-25, 3:39:46 , -5.878592, 492573045, -1232431020, 2.138937, 0.004671297, -0.01578502
2018-09-25, 3:39:47 , -5.878592, 492573045, -1232431020, 2.138671, 0.004329321, -0.01564037
2018-09-25, 3:39:47 , -5.878592, 492573032, -1232431003, 2.138671, 0.004329321, -0.01564037
2018-09-25, 3:39:47 , -5.878081, 492573032, -1232431003, 2.138671, 0.004329321, -0.01564037
2018-09-25, 3:39:47 , -5.878081, 492573032, -1232431003, 2.138507, 0.003850702, -0.01558205
2018-09-25, 3:39:47 , -5.878081, 492573032, -1232431003, 2.138359, 0.003483455, -0.01557393
2018-09-25, 3:39:47 , -5.878081, 492573040, -1232431016, 2.138359, 0.003483455, -0.01557393
2018-09-25, 3:39:47 , -5.857646, 492573040, -1232431016, 2.138359, 0.003483455, -0.01557393
2018-09-25, 3:39:47 , -5.857646, 492573040, -1232431016, 2.138165, 0.003236499, -0.01535171
2018-09-25, 3:39:47 , -5.857646, 492573040, -1232431016, 2.137841, 0.002924823, -0.01516411
2018-09-25, 3:39:48 , -5.857646, 492573038, -1232431010, 2.137841, 0.002924823, -0.01516411
2018-09-25, 3:39:48 , -5.827386, 492573038, -1232431010, 2.137841, 0.002924823, -0.01516411
2018-09-25, 3:39:48 , -5.827386, 492573038, -1232431010, 2.137652, 0.002710663, -0.01526207
2018-09-25, 3:39:48 , -5.827386, 492573038, -1232431010, 2.137344, 0.002368076, -0.01533596
2018-09-25, 3:39:48 , -5.827386, 492573059, -1232431001, 2.137344, 0.002368076, -0.01533596
2018-09-25, 3:39:48 , -5.807539, 492573059, -1232431001, 2.137344, 0.002368076, -0.01533596
2018-09-25, 3:39:48 , -5.807539, 492573059, -1232431001, 2.137162, 0.001834721, -0.0152462
2018-09-25, 3:39:49 , -5.807539, 492573059, -1232431001, 2.136941, 0.001454443, -0.01517605
2018-09-25, 3:39:49 , -5.807539, 492573048, -1232431004, 2.136941, 0.001454443, -0.01517605
2018-09-25, 3:39:49 , -5.787562, 492573048, -1232431004, 2.136941, 0.001454443, -0.01517605
2018-09-25, 3:39:49 , -5.787562, 492573048, -1232431004, 2.136803, 0.001395666, -0.01527564
2018-09-25, 3:39:49 , -5.787562, 492573048, -1232431004, 2.13663, 0.001335764, -0.01518665
2018-09-25, 3:39:49 , -5.787562, 492573046, -1232431015, 2.13663, 0.001335764, -0.01518665
2018-09-25, 3:39:50 , -5.777562, 492573046, -1232431015, 2.13663, 0.001335764, -0.01518665
2018-09-25, 3:39:50 , -5.777562, 492573046, -1232431015, 2.13653, 0.001148514, -0.01496583
2018-09-25, 3:39:50 , -5.777562, 492573046, -1232431015, 2.136243, 0.0007714592, -0.01487816
2018-09-25, 3:39:50 , -5.777562, 492573048, -1232431010, 2.136243, 0.0007714592, -0.01487816
2018-09-25, 3:39:50 , -5.788081, 492573048, -1232431010, 2.136243, 0.0007714592, -0.01487816
2018-09-25, 3:39:50 , -5.788081, 492573048, -1232431010, 2.136001, 0.0002663815, -0.01481366
2018-09-25, 3:39:50 , -5.788081, 492573048, -1232431010, 2.135789, -0.0001543392, -0.01493196
2018-09-25, 3:39:51 , -5.788081, 492573038, -1232430992, 2.135789, -0.0001543392, -0.01493196
2018-09-25, 3:39:51 , -5.788081, 492573038, -1232430992, 2.135696, -0.0004222859, -0.01517372
2018-09-25, 3:39:51 , -5.818714, 492573038, -1232430992, 2.135696, -0.0004222859, -0.01517372
2018-09-25, 3:39:51 , -5.818714, 492573038, -1232430992, 2.135556, -0.0005416726, -0.0152725
2018-09-25, 3:39:51 , -5.818714, 492573031, -1232430997, 2.135556, -0.0005416726, -0.0152725
2018-09-25, 3:39:51 , -5.818714, 492573031, -1232430997, 2.135343, -0.0004448793, -0.01529188
2018-09-25, 3:39:51 , -5.8585, 492573031, -1232430997, 2.135343, -0.0004448793, -0.01529188
2018-09-25, 3:39:51 , -5.8585, 492573031, -1232430997, 2.135153, -0.0003878595, -0.01526728
2018-09-25, 3:39:52 , -5.8585, 492573040, -1232431009, 2.135153, -0.0003878595, -0.01526728
2018-09-25, 3:39:52 , -5.8585, 492573040, -1232431009, 2.135026, -0.0005128663, -0.01532595
2018-09-25, 3:39:52 , -5.878478, 492573040, -1232431009, 2.135026, -0.0005128663, -0.01532595
2018-09-25, 3:39:52 , -5.878478, 492573040, -1232431009, 2.134715, -0.0007824185, -0.01512001
2018-09-25, 3:39:52 , -5.878478, 492573032, -1232431024, 2.134715, -0.0007824185, -0.01512001
2018-09-25, 3:39:53 , -5.858714, 492573032, -1232431024, 2.134715, -0.0007824185, -0.01512001
2018-09-25, 3:39:53 , -5.858714, 492573032, -1232431024, 2.134481, -0.0008558077, -0.01474253
2018-09-25, 3:39:53 , -5.858714, 492573032, -1232431024, 2.134319, -0.0003992463, -0.01446949
2018-09-25, 3:39:53 , -5.858714, 492573012, -1232431028, 2.134319, -0.0003992463, -0.01446949
2018-09-25, 3:39:53 , -5.847661, 492573012, -1232431028, 2.134319, -0.0003992463, -0.01446949
2018-09-25, 3:39:53 , -5.847661, 492573012, -1232431028, 2.134041, 0.0001477934, -0.01436857
2018-09-25, 3:39:53 , -5.847661, 492573012, -1232431028, 2.133869, 0.0003913785, -0.01445254
2018-09-25, 3:39:53 , -5.847661, 492573019, -1232431005, 2.133869, 0.0003913785, -0.01445254
2018-09-25, 3:39:54 , -5.847035, 492573019, -1232431005, 2.133869, 0.0003913785, -0.01445254
2018-09-25, 3:39:54 , -5.847035, 492573019, -1232431005, 2.133656, 0.0001325519, -0.01495905
2018-09-25, 3:39:54 , -5.847035, 492573019, -1232431005, 2.133406, -0.001573554, -0.01541906
2018-09-25, 3:39:54 , -5.847035, 492573050, -1232430958, 2.133406, -0.001573554, -0.01541906
2018-09-25, 3:39:54 , -5.879858, 492573050, -1232430958, 2.133406, -0.001573554, -0.01541906
2018-09-25, 3:39:55 , -5.879858, 492573050, -1232430958, 2.133335, -0.002730573, -0.01539767
2018-09-25, 3:39:55 , -5.879858, 492573077, -1232430975, 2.133335, -0.002730573, -0.01539767
2018-09-25, 3:39:55 , -5.931537, 492573077, -1232430975, 2.133335, -0.002730573, -0.01539767
2018-09-25, 3:39:55 , -5.931537, 492573077, -1232430975, 2.133211, -0.002634226, -0.01533654
2018-09-25, 3:39:55 , -5.931537, 492573077, -1232430975, 2.132891, -0.002076789, -0.01550103
2018-09-25, 3:39:55 , -5.931537, 492573088, -1232430977, 2.132891, -0.002076789, -0.01550103
2018-09-25, 3:39:56 , -6.012391, 492573088, -1232430977, 2.132891, -0.002076789, -0.01550103
2018-09-25, 3:39:56 , -6.012391, 492573088, -1232430977, 2.132697, -0.001917367, -0.01508113
2018-09-25, 3:39:56 , -6.012391, 492573088, -1232430977, 2.132387, -0.001521164, -0.01475941
2018-09-25, 3:39:56 , -6.012391, 492573084, -1232430991, 2.132387, -0.001521164, -0.01475941
2018-09-25, 3:39:57 , -6.023017, 492573084, -1232430991, 2.132387, -0.001521164, -0.01475941
2018-09-25, 3:39:57 , -6.023017, 492573084, -1232430991, 2.13216, -0.001446696, -0.01399211
2018-09-25, 3:39:57 , -6.023017, 492573122, -1232430987, 2.13216, -0.001446696, -0.01399211
2018-09-25, 3:39:57 , -6.024344, 492573122, -1232430987, 2.13216, -0.001446696, -0.01399211
2018-09-25, 3:39:57 , -6.024344, 492573122, -1232430987, 2.131744, -0.001408024, -0.01341236
2018-09-25, 3:39:57 , -6.024344, 492573122, -1232430987, 2.131429, -0.0009122207, -0.01302054
2018-09-25, 3:39:57 , -6.024344, 492573145, -1232430999, 2.131429, -0.0009122207, -0.01302054
2018-09-25, 3:39:57 , -6.015718, 492573145, -1232430999, 2.131429, -0.0009122207, -0.01302054
2018-09-25, 3:39:58 , -6.015718, 492573145, -1232430999, 2.131015, -0.0005885824, -0.01267009
2018-09-25, 3:39:58 , -6.015718, 492573128, -1232430988, 2.131015, -0.0005885824, -0.01267009
2018-09-25, 3:39:58 , -6.017182, 492573128, -1232430988, 2.131015, -0.0005885824, -0.01267009
2018-09-25, 3:39:58 , -6.017182, 492573128, -1232430988, 2.130876, -0.0002939524, -0.01250637
2018-09-25, 3:39:58 , -6.017182, 492573128, -1232430988, 2.130486, 3.24361E-05, -0.01249931
2018-09-25, 3:39:58 , -6.017182, 492573108, -1232430988, 2.130486, 3.24361E-05, -0.01249931
2018-09-25, 3:39:59 , -5.997961, 492573108, -1232430988, 2.130486, 3.24361E-05, -0.01249931
2018-09-25, 3:39:59 , -5.997961, 492573108, -1232430988, 2.130319, 0.0004776227, -0.01228337
2018-09-25, 3:39:59 , -5.997961, 492573124, -1232431039, 2.130319, 0.0004776227, -0.01228337
2018-09-25, 3:39:59 , -5.997976, 492573124, -1232431039, 2.130319, 0.0004776227, -0.01228337
2018-09-25, 3:39:59 , -5.997976, 492573124, -1232431039, 2.129701, 0.001042593, -0.01178679
2018-09-25, 3:40:00 , -5.997976, 492573124, -1232431039, 2.129269, 0.001148053, -0.01120405
2018-09-25, 3:40:00 , -5.997976, 492573155, -1232431049, 2.129269, 0.001148053, -0.01120405
2018-09-25, 3:40:00 , -5.968358, 492573155, -1232431049, 2.129269, 0.001148053, -0.01120405
2018-09-25, 3:40:00 , -5.968358, 492573155, -1232431049, 2.128816, 0.001153445, -0.01099529
2018-09-25, 3:40:00 , -5.968358, 492573175, -1232431056, 2.128816, 0.001153445, -0.01099529
2018-09-25, 3:40:01 , -5.959189, 492573175, -1232431056, 2.128816, 0.001153445, -0.01099529
2018-09-25, 3:40:01 , -5.959189, 492573175, -1232431056, 2.128418, 0.001222086, -0.01086731
2018-09-25, 3:40:01 , -5.959189, 492573175, -1232431056, 2.127907, 0.001238431, -0.01084676
2018-09-25, 3:40:01 , -5.959189, 492573156, -1232431065, 2.127907, 0.001238431, -0.01084676
2018-09-25, 3:40:01 , -5.949883, 492573156, -1232431065, 2.127907, 0.001238431, -0.01084676
2018-09-25, 3:40:01 , -5.949883, 492573156, -1232431065, 2.127482, 0.001292455, -0.01112225
2018-09-25, 3:40:02 , -5.949883, 492573156, -1232431065, 2.127222, 0.001722381, -0.01175074
2018-09-25, 3:40:02 , -5.949883, 492573142, -1232431049, 2.127222, 0.001722381, -0.01175074
2018-09-25, 3:40:02 , -5.949708, 492573142, -1232431049, 2.127222, 0.001722381, -0.01175074
2018-09-25, 3:40:02 , -5.949708, 492573142, -1232431049, 2.126932, 0.002025764, -0.01254283
2018-09-25, 3:40:02 , -5.949708, 492573150, -1232431049, 2.126932, 0.002025764, -0.01254283
2018-09-25, 3:40:03 , -5.93954, 492573150, -1232431049, 2.126932, 0.002025764, -0.01254283
2018-09-25, 3:40:03 , -5.93954, 492573150, -1232431049, 2.126744, 0.002064744, -0.01283632
2018-09-25, 3:40:03 , -5.93954, 492573150, -1232431049, 2.12648, 0.002433543, -0.01319711
2018-09-25, 3:40:03 , -5.93954, 492573124, -1232431037, 2.12648, 0.002433543, -0.01319711
2018-09-25, 3:40:03 , -5.928388, 492573124, -1232431037, 2.12648, 0.002433543, -0.01319711
2018-09-25, 3:40:03 , -5.928388, 492573124, -1232431037, 2.126025, 0.003529599, -0.01397578
2018-09-25, 3:40:04 , -5.928388, 492573124, -1232431037, 2.125775, 0.003886855, -0.01445374
2018-09-25, 3:40:04 , -5.928388, 492573122, -1232431036, 2.125775, 0.003886855, -0.01445374
2018-09-25, 3:40:04 , -5.907389, 492573122, -1232431036, 2.125775, 0.003886855, -0.01445374
2018-09-25, 3:40:04 , -5.907389, 492573122, -1232431036, 2.125535, 0.00388022, -0.01457443
2018-09-25, 3:40:04 , -5.907389, 492573141, -1232431047, 2.125535, 0.00388022, -0.01457443
2018-09-25, 3:40:04 , -5.907389, 492573141, -1232431047, 2.125433, 0.00333522, -0.0142225
2018-09-25, 3:40:05 , -5.877594, 492573141, -1232431047, 2.125433, 0.00333522, -0.0142225
2018-09-25, 3:40:05 , -5.877594, 492573141, -1232431047, 2.125309, 0.003052214, -0.01406018
2018-09-25, 3:40:05 , -5.877594, 492573150, -1232431052, 2.125309, 0.003052214, -0.01406018
2018-09-25, 3:40:05 , -5.858037, 492573150, -1232431052, 2.125309, 0.003052214, -0.01406018
2018-09-25, 3:40:05 , -5.858037, 492573150, -1232431052, 2.125184, 0.002847892, -0.01394336
2018-09-25, 3:40:05 , -5.858037, 492573150, -1232431052, 2.125051, 0.002849058, -0.01409454
2018-09-25, 3:40:06 , -5.857778, 492573150, -1232431052, 2.125051, 0.002849058, -0.01409454
2018-09-25, 3:40:06 , -5.857778, 492573121, -1232431052, 2.125051, 0.002849058, -0.01409454
2018-09-25, 3:40:06 , -5.857778, 492573121, -1232431052, 2.124973, 0.002940439, -0.01420335
2018-09-25, 3:40:06 , -5.857778, 492573121, -1232431052, 2.124969, 0.003091816, -0.01428013
2018-09-25, 3:40:06 , -5.857396, 492573121, -1232431052, 2.124969, 0.003091816, -0.01428013
2018-09-25, 3:40:06 , -5.857396, 492573122, -1232431053, 2.124969, 0.003091816, -0.01428013
2018-09-25, 3:40:06 , -5.857396, 492573122, -1232431053, 2.124828, 0.003039761, -0.01432526
2018-09-25, 3:40:07 , -5.857396, 492573122, -1232431053, 2.124688, 0.003093677, -0.0144983
2018-09-25, 3:40:07 , -5.897251, 492573122, -1232431053, 2.124688, 0.003093677, -0.0144983
2018-09-25, 3:40:07 , -5.897251, 492573134, -1232431066, 2.124688, 0.003093677, -0.0144983
2018-09-25, 3:40:07 , -5.897251, 492573134, -1232431066, 2.124594, 0.002916105, -0.01433773
2018-09-25, 3:40:07 , -5.897251, 492573134, -1232431066, 2.124479, 0.002756853, -0.01369139
2018-09-25, 3:40:07 , -5.917442, 492573134, -1232431066, 2.124479, 0.002756853, -0.01369139
2018-09-25, 3:40:07 , -5.917442, 492573114, -1232431068, 2.124479, 0.002756853, -0.01369139
2018-09-25, 3:40:07 , -5.917442, 492573114, -1232431068, 2.124365, 0.002589715, -0.01339454
2018-09-25, 3:40:08 , -5.917442, 492573114, -1232431068, 2.124197, 0.002441531, -0.013427
2018-09-25, 3:40:08 , -5.906801, 492573114, -1232431068, 2.124197, 0.002441531, -0.013427
2018-09-25, 3:40:08 , -5.906801, 492573097, -1232431066, 2.124197, 0.002441531, -0.013427
2018-09-25, 3:40:08 , -5.906801, 492573097, -1232431066, 2.124063, 0.00277776, -0.01375125
2018-09-25, 3:40:08 , -5.906801, 492573097, -1232431066, 2.12379, 0.003189932, -0.0142558
2018-09-25, 3:40:08 , -5.875405, 492573097, -1232431066, 2.12379, 0.003189932, -0.0142558
2018-09-25, 3:40:09 , -5.875405, 492573077, -1232431038, 2.12379, 0.003189932, -0.0142558
2018-09-25, 3:40:09 , -5.875405, 492573077, -1232431038, 2.123572, 0.003504307, -0.01488808
2018-09-25, 3:40:09 , -5.875405, 492573077, -1232431038, 2.123296, 0.003665478, -0.01529112
2018-09-25, 3:40:09 , -5.834215, 492573077, -1232431038, 2.123296, 0.003665478, -0.01529112
2018-09-25, 3:40:09 , -5.834215, 492573072, -1232431031, 2.123296, 0.003665478, -0.01529112
2018-09-25, 3:40:09 , -5.834215, 492573072, -1232431031, 2.123203, 0.003761758, -0.01549753
2018-09-25, 3:40:09 , -5.834215, 492573072, -1232431031, 2.123083, 0.003741958, -0.015615
2018-09-25, 3:40:09 , -5.813574, 492573072, -1232431031, 2.123083, 0.003741958, -0.015615
2018-09-25, 3:40:10 , -5.813574, 492573072, -1232431025, 2.123083, 0.003741958, -0.015615
2018-09-25, 3:40:10 , -5.813574, 492573072, -1232431025, 2.123009, 0.003535703, -0.01575645
2018-09-25, 3:40:10 , -5.813574, 492573072, -1232431025, 2.122796, 0.003436141, -0.01557589
2018-09-25, 3:40:10 , -5.803009, 492573072, -1232431025, 2.122796, 0.003436141, -0.01557589
2018-09-25, 3:40:10 , -5.803009, 492573063, -1232431005, 2.122796, 0.003436141, -0.01557589
2018-09-25, 3:40:10 , -5.803009, 492573063, -1232431005, 2.122588, 0.003458806, -0.01527804
2018-09-25, 3:40:10 , -5.803009, 492573063, -1232431005, 2.122355, 0.003455842, -0.01520012
2018-09-25, 3:40:11 , -5.792178, 492573063, -1232431005, 2.122355, 0.003455842, -0.01520012
2018-09-25, 3:40:11 , -5.792178, 492573047, -1232431008, 2.122355, 0.003455842, -0.01520012
2018-09-25, 3:40:11 , -5.792178, 492573047, -1232431008, 2.122238, 0.003491849, -0.0152831
2018-09-25, 3:40:11 , -5.792178, 492573047, -1232431008, 2.122057, 0.003179817, -0.0152287
2018-09-25, 3:40:11 , -5.762124, 492573047, -1232431008, 2.122057, 0.003179817, -0.0152287
2018-09-25, 3:40:11 , -5.762124, 492573059, -1232431002, 2.122057, 0.003179817, -0.0152287
2018-09-25, 3:40:12 , -5.762124, 492573059, -1232431002, 2.121941, 0.002823928, -0.01493069
2018-09-25, 3:40:12 , -5.762124, 492573059, -1232431002, 2.121742, 0.002447791, -0.01449329
2018-09-25, 3:40:12 , -5.742269, 492573059, -1232431002, 2.121742, 0.002447791, -0.01449329
2018-09-25, 3:40:12 , -5.742269, 492573070, -1232430965, 2.121742, 0.002447791, -0.01449329
2018-09-25, 3:40:12 , -5.742269, 492573070, -1232430965, 2.121399, 0.002127649, -0.01466289
2018-09-25, 3:40:12 , -5.742269, 492573070, -1232430965, 2.12123, 0.002153855, -0.01518058
2018-09-25, 3:40:12 , -5.731964, 492573070, -1232430965, 2.12123, 0.002153855, -0.01518058
2018-09-25, 3:40:12 , -5.731964, 492573051, -1232430955, 2.12123, 0.002153855, -0.01518058
2018-09-25, 3:40:13 , -5.731964, 492573051, -1232430955, 2.120959, 0.002291576, -0.01532946
2018-09-25, 3:40:13 , -5.731964, 492573051, -1232430955, 2.120824, 0.0023519, -0.01506052
2018-09-25, 3:40:13 , -5.721773, 492573051, -1232430955, 2.120824, 0.0023519, -0.01506052
2018-09-25, 3:40:13 , -5.721773, 492573045, -1232430964, 2.120824, 0.0023519, -0.01506052
2018-09-25, 3:40:13 , -5.721773, 492573045, -1232430964, 2.120646, 0.002404245, -0.01498178
2018-09-25, 3:40:13 , -5.721773, 492573045, -1232430964, 2.120461, 0.002519164, -0.01518144
2018-09-25, 3:40:13 , -5.701087, 492573045, -1232430964, 2.120461, 0.002519164, -0.01518144
2018-09-25, 3:40:13 , -5.701087, 492573037, -1232430961, 2.120461, 0.002519164, -0.01518144
2018-09-25, 3:40:13 , -5.701087, 492573037, -1232430961, 2.120335, 0.002470804, -0.01505831
2018-09-25, 3:40:14 , -5.690957, 492573037, -1232430961, 2.120335, 0.002470804, -0.01505831
2018-09-25, 3:40:14 , -5.690957, 492573046, -1232430973, 2.120335, 0.002470804, -0.01505831
2018-09-25, 3:40:14 , -5.690957, 492573046, -1232430973, 2.120244, 0.002235064, -0.01454531
2018-09-25, 3:40:14 , -5.690957, 492573046, -1232430973, 2.120023, 0.002183469, -0.01433911
2018-09-25, 3:40:14 , -5.710568, 492573046, -1232430973, 2.120023, 0.002183469, -0.01433911
2018-09-25, 3:40:14 , -5.710568, 492573019, -1232430946, 2.120023, 0.002183469, -0.01433911
2018-09-25, 3:40:15 , -5.710568, 492573019, -1232430946, 2.11983, 0.002277768, -0.01477362
2018-09-25, 3:40:15 , -5.710568, 492573019, -1232430946, 2.119796, 0.002413465, -0.01529413
2018-09-25, 3:40:15 , -5.739812, 492573019, -1232430946, 2.119796, 0.002413465, -0.01529413
2018-09-25, 3:40:15 , -5.739812, 492573011, -1232430918, 2.119796, 0.002413465, -0.01529413
2018-09-25, 3:40:15 , -5.739812, 492573011, -1232430918, 2.119752, 0.002372605, -0.01550832
2018-09-25, 3:40:16 , -5.769286, 492573011, -1232430918, 2.119752, 0.002372605, -0.01550832
2018-09-25, 3:40:16 , -5.769286, 492573011, -1232430918, 2.119651, 0.002384968, -0.01573166
2018-09-25, 3:40:16 , -5.769286, 492572981, -1232430880, 2.119651, 0.002384968, -0.01573166
2018-09-25, 3:40:16 , -5.769286, 492572981, -1232430880, 2.119489, 0.00279898, -0.01600806
2018-09-25, 3:40:16 , -5.738363, 492572981, -1232430880, 2.119489, 0.00279898, -0.01600806
2018-09-25, 3:40:16 , -5.738363, 492572982, -1232430843, 2.119489, 0.00279898, -0.01600806
2018-09-25, 3:40:17 , -5.738363, 492572982, -1232430843, 2.11929, 0.002424917, -0.01574337
2018-09-25, 3:40:17 , -5.738363, 492572982, -1232430843, 2.119273, 0.0007294607, -0.01470179
2018-09-25, 3:40:17 , -5.711155, 492572982, -1232430843, 2.119273, 0.0007294607, -0.01470179
2018-09-25, 3:40:17 , -5.711155, 492573024, -1232430829, 2.119273, 0.0007294607, -0.01470179
2018-09-25, 3:40:17 , -5.711155, 492573024, -1232430829, 2.119036, -0.0001965808, -0.0142144
2018-09-25, 3:40:17 , -5.711155, 492573024, -1232430829, 2.118866, -0.0005883542, -0.01391792
2018-09-25, 3:40:18 , -5.652781, 492573024, -1232430829, 2.118866, -0.0005883542, -0.01391792
2018-09-25, 3:40:18 , -5.652781, 492572995, -1232430770, 2.118866, -0.0005883542, -0.01391792
2018-09-25, 3:40:18 , -5.652781, 492572995, -1232430770, 2.11874, -0.0006066598, -0.01382894
2018-09-25, 3:40:18 , -5.652781, 492572995, -1232430770, 2.118744, -0.0006496771, -0.01345848
2018-09-25, 3:40:18 , -5.603475, 492572995, -1232430770, 2.118744, -0.0006496771, -0.01345848
2018-09-25, 3:40:18 , -5.603475, 492573005, -1232430787, 2.118744, -0.0006496771, -0.01345848
2018-09-25, 3:40:18 , -5.603475, 492573005, -1232430787, 2.118594, -0.000804876, -0.01279814
2018-09-25, 3:40:18 , -5.564398, 492573005, -1232430787, 2.118594, -0.000804876, -0.01279814
2018-09-25, 3:40:19 , -5.564398, 492573020, -1232430795, 2.118594, -0.000804876, -0.01279814
2018-09-25, 3:40:19 , -5.564398, 492573020, -1232430795, 2.118414, -0.0008282233, -0.01245424
2018-09-25, 3:40:19 , -5.564398, 492573020, -1232430795, 2.118189, -0.0008827671, -0.01214369
2018-09-25, 3:40:19 , -5.535428, 492573020, -1232430795, 2.118189, -0.0008827671, -0.01214369
2018-09-25, 3:40:20 , -5.535428, 492573047, -1232430810, 2.118189, -0.0008827671, -0.01214369
2018-09-25, 3:40:20 , -5.535428, 492573047, -1232430810, 2.118138, -0.001134735, -0.01146735
2018-09-25, 3:40:20 , -5.535428, 492573047, -1232430810, 2.117949, -0.001195743, -0.01099576
2018-09-25, 3:40:20 , -5.476831, 492573047, -1232430810, 2.117949, -0.001195743, -0.01099576
2018-09-25, 3:40:20 , -5.476831, 492573115, -1232430835, 2.117949, -0.001195743, -0.01099576
2018-09-25, 3:40:20 , -5.476831, 492573115, -1232430835, 2.117799, -0.00120399, -0.01073094
2018-09-25, 3:40:20 , -5.476831, 492573115, -1232430835, 2.117605, -0.001195006, -0.01048869
2018-09-25, 3:40:21 , -5.438701, 492573115, -1232430835, 2.117605, -0.001195006, -0.01048869
2018-09-25, 3:40:21 , -5.438701, 492573122, -1232430839, 2.117605, -0.001195006, -0.01048869
2018-09-25, 3:40:21 , -5.438701, 492573122, -1232430839, 2.11749, -0.001075835, -0.0102706
2018-09-25, 3:40:21 , -5.438701, 492573122, -1232430839, 2.117357, -0.0009036604, -0.01029365
2018-09-25, 3:40:21 , -5.390273, 492573122, -1232430839, 2.117357, -0.0009036604, -0.01029365
2018-09-25, 3:40:21 , -5.390273, 492573116, -1232430834, 2.117357, -0.0009036604, -0.01029365
2018-09-25, 3:40:22 , -5.390273, 492573116, -1232430834, 2.117178, -0.0007652943, -0.01027365
2018-09-25, 3:40:22 , -5.390273, 492573116, -1232430834, 2.116939, -0.0001579886, -0.01053783
2018-09-25, 3:40:22 , -5.380837, 492573116, -1232430834, 2.116939, -0.0001579886, -0.01053783
2018-09-25, 3:40:22 , -5.380837, 492573086, -1232430838, 2.116939, -0.0001579886, -0.01053783
2018-09-25, 3:40:22 , -5.380837, 492573086, -1232430838, 2.116691, 0.0009540734, -0.01090369
2018-09-25, 3:40:22 , -5.379158, 492573086, -1232430838, 2.116691, 0.0009540734, -0.01090369
2018-09-25, 3:40:22 , -5.379158, 492573086, -1232430838, 2.116513, 0.001672915, -0.0113101
2018-09-25, 3:40:23 , -5.379158, 492573056, -1232430849, 2.116513, 0.001672915, -0.0113101
2018-09-25, 3:40:23 , -5.379158, 492573056, -1232430849, 2.116214, 0.001785381, -0.01121696
2018-09-25, 3:40:23 , -5.389174, 492573056, -1232430849, 2.116214, 0.001785381, -0.01121696
2018-09-25, 3:40:23 , -5.389174, 492573080, -1232430861, 2.116214, 0.001785381, -0.01121696
2018-09-25, 3:40:23 , -5.389174, 492573080, -1232430861, 2.116059, 0.001567564, -0.01087036
2018-09-25, 3:40:23 , -5.389174, 492573080, -1232430861, 2.115865, 0.001578028, -0.01056212
2018-09-25, 3:40:24 , -5.39941, 492573080, -1232430861, 2.115865, 0.001578028, -0.01056212
2018-09-25, 3:40:24 , -5.39941, 492573087, -1232430864, 2.115865, 0.001578028, -0.01056212
2018-09-25, 3:40:24 , -5.39941, 492573087, -1232430864, 2.115517, 0.001756363, -0.01068739
2018-09-25, 3:40:24 , -5.39941, 492573087, -1232430864, 2.115402, 0.001896036, -0.01118974
2018-09-25, 3:40:24 , -5.449464, 492573087, -1232430864, 2.115402, 0.001896036, -0.01118974
2018-09-25, 3:40:24 , -5.449464, 492573121, -1232430846, 2.115402, 0.001896036, -0.01118974
2018-09-25, 3:40:24 , -5.449464, 492573121, -1232430846, 2.115207, 0.002104514, -0.0118206
