index,altitude - sea level (m),latitude (degree),longitude (degree),yaw - north is zero (degree),roll (degree),pitch (degree)
1,114.1200027,49.25736237,-123.2431107,119.1299973,0.189999998,0.140000001
2,114.9300003,49.25736237,-123.2430954,119.1100006,-1.99000001,-7.860000134
3,114.9400024,49.25735855,-123.2430954,119.0899963,-2.269999981,-8.18999958
4,114.9499969,49.25735855,-123.2430878,113.9199982,-3,-9.470000267
5,114.9599991,49.25735855,-123.2430725,98.65000153,2.99000001,-12.48999977
6,114.9599991,49.25735474,-123.2430573,106.0800018,-1.370000005,-14.88000011
7,114.9700012,49.25735092,-123.2430496,106.7099991,-1.460000038,-15.07999992
8,114.9700012,49.25735092,-123.2430344,104.9100037,-0.209999993,-15.42000008
9,114.9700012,49.25734711,-123.2430191,103.4300003,0.479999989,-15.69999981
10,114.9700012,49.25734329,-123.2429962,103.4499969,0.340000004,-15.92000008
11,114.9700012,49.25733948,-123.242981,104.2200012,-0.090000004,-16.06999969
12,114.9700012,49.25733948,-123.2429733,104.7099991,-0.409999996,-16.29999924
13,114.9700012,49.25733948,-123.2429428,104.5999985,-0.319999993,-16.56999969
14,114.9700012,49.25733566,-123.2429276,104.2799988,-0.100000001,-16.65999985
15,114.9700012,49.25733185,-123.2429199,104.1299973,0,-16.81999969
16,114.9700012,49.25732803,-123.2428894,104.2099991,-0.02,-16.95999908
17,114.9800034,49.25732422,-123.2428818,104.3600006,-0.079999998,-17.09000015
18,114.9800034,49.2573204,-123.2428513,104.4300003,-0.170000002,-17.17000008
19,114.9800034,49.25731659,-123.2428436,104.4100037,-0.109999999,-17.29000092
20,114.9800034,49.25731659,-123.2428131,104.3700027,-0.059999999,-17.31999969
21,114.9800034,49.25731277,-123.2428055,104.3700027,-0.090000004,-17.45999908
22,114.9800034,49.25730896,-123.242775,104.4000015,-0.07,-17.59000015
23,114.9800034,49.25730515,-123.2427521,104.4400024,-0.100000001,-17.60000038
24,114.9800034,49.25730133,-123.2427368,104.4700012,-0.059999999,-17.62999916
25,114.9800034,49.25729752,-123.2427139,104.4800034,-0.059999999,-17.75
26,114.9800034,49.2572937,-123.2426987,104.4899979,-0.090000004,-17.75
27,114.9800034,49.25728989,-123.2426758,104.5,-0.02,-17.63999939
28,114.9800034,49.25728607,-123.2426529,104.5199966,-0.059999999,-17.11000061
29,114.9800034,49.25728226,-123.2426376,104.5400009,-0.079999998,-16.31999969
30,114.9899979,49.25727844,-123.2426147,104.5699997,0,-15.39000034
31,114.9899979,49.25727844,-123.2425842,104.5999985,0.02,-14.28999996
32,114.9899979,49.25727463,-123.2425766,104.6399994,-0.050000001,-12.82999992
33,114.9899979,49.25727081,-123.2425461,104.6800003,-0.02,-11.19999981
34,114.9899979,49.257267,-123.2425308,104.7399979,0,-9.18999958
35,114.9899979,49.25726318,-123.2425232,104.8499985,0.100000001,-7.210000038
36,114.9899979,49.25726318,-123.2425079,105.0199966,0.119999997,-5.489999771
37,114.9899979,49.25725937,-123.2424927,105.2600021,0.109999999,-3.559999943
38,114.9899979,49.25725937,-123.242485,105.6200027,0.180000007,-1.49000001
39,114.9899979,49.25725937,-123.2424698,106.0699997,0.239999995,1.200000048
40,114.9899979,49.25725555,-123.2424545,106.2300034,0.289999992,4.28000021
41,114.9899979,49.25725174,-123.2424545,105.9499969,3.920000076,-5.940000057
42,114.9899979,49.25725174,-123.2424469,105.9599991,4.320000172,-7
43,114.9899979,49.25724792,-123.2424469,105.9899979,4.480000019,-7.329999924
44,114.9899979,49.25724411,-123.2424469,109.7399979,6.070000172,-7.809999943
45,114.9899979,49.2572403,-123.2424469,128.2899933,3.369999886,-10.53999996
46,114.9899979,49.25723648,-123.2424316,146.4299927,-5.039999962,-12.11999989
47,114.9800034,49.25723267,-123.2424316,148.3399963,-5.599999905,-12.81000042
48,114.9800034,49.25722885,-123.2424164,140.5299988,-0.769999981,-14.72000027
49,114.9899979,49.25722122,-123.2424088,133.9400024,2.589999914,-15.35999966
50,114.9899979,49.25721741,-123.2424088,133.8999939,2.119999886,-15.38000011
51,114.9899979,49.25720596,-123.2423935,137.3699951,-0.090000004,-15.77999973
52,114.9899979,49.25719833,-123.2423782,139.5800018,-1.279999971,-16.05999947
53,114.9899979,49.25719452,-123.2423706,139.1399994,-0.819999993,-16.21999931
54,114.9899979,49.25718307,-123.2423553,137.7100067,0.100000001,-16.32999992
55,114.9899979,49.25717545,-123.2423401,137.0399933,0.50999999,-16.57999992
56,114.9899979,49.25716782,-123.2423325,137.3800049,0.140000001,-16.70999908
57,114.9899979,49.25716019,-123.2423172,137.9499969,-0.219999999,-16.81999969
58,114.9899979,49.25714874,-123.2423019,138.1300049,-0.289999992,-16.90999985
59,114.9899979,49.2571373,-123.2422943,137.9400024,-0.079999998,-17.04999924
60,114.9899979,49.25712967,-123.2422791,137.7400055,0.050000001,-17.12000084
61,114.9899979,49.25711823,-123.2422638,137.7200012,0.02,-17.29999924
62,114.9899979,49.2571106,-123.2422562,137.8000031,0.02,-17.40999985
63,114.9899979,49.25709915,-123.2422409,137.8800049,0.029999999,-17.54000092
64,114.9899979,49.25709152,-123.2422256,137.8999939,0.029999999,-17.47999954
65,114.9899979,49.25708008,-123.242218,137.8699951,0.100000001,-17.57999992
66,114.9899979,49.25706863,-123.2421875,137.8399963,0.109999999,-17.68000031
67,114.9899979,49.257061,-123.2421722,137.8500061,0.100000001,-17.71999931
68,114.9899979,49.25704956,-123.2421646,137.8600006,0.129999995,-17.70999908
69,114.9899979,49.25703812,-123.2421494,137.8600006,0.200000003,-17.72999954
70,114.9899979,49.25702667,-123.2421341,137.8600006,0.230000004,-17.77000046
71,115,49.25701904,-123.2421265,137.8500061,0.189999998,-17.82999992
72,115,49.2570076,-123.2421112,137.8500061,0.270000011,-17.86000061
73,115,49.25699997,-123.2420883,137.8399963,0.180000007,-17.87000084
74,114.9899979,49.25698471,-123.2420731,137.8300018,0.209999993,-17.45999908
75,114.9899979,49.25697708,-123.2420578,137.8200073,0.280000001,-16.72999954
76,115,49.25696564,-123.2420502,137.8300018,0.300000012,-15.88000011
77,115,49.25695419,-123.2420349,137.8399963,0.360000014,-14.89000034
78,115,49.25694275,-123.2420197,137.8800049,0.270000011,-13.57999992
