index,altitude - sea level (m),latitude (degree),longitude (degree),yaw - north is zero (degree),roll (degree),pitch (degree)
1,114.1500015258789,49.25736236572266,-123.2431106567383,119.129997253418,0.1000000014901161,0.09000000357627869
2,114.9199981689453,49.25735855102539,-123.2431106567383,119.120002746582,0.4000000059604645,-7.550000190734863
3,114.9400024414062,49.25735855102539,-123.2430953979492,119.129997253418,0.5099999904632568,-8.189999580383301
4,114.9599990844727,49.25735473632812,-123.2430877685547,124.0899963378906,-0.8600000143051147,-11.8100004196167
5,114.9599990844727,49.25735092163086,-123.2430725097656,123.6900024414062,-0.7300000190734863,-13.02999973297119
6,114.9599990844727,49.25734710693359,-123.2430725097656,122.2600021362305,0,-14.26000022888184
7,114.9599990844727,49.25734329223633,-123.2430572509766,121.5299987792969,0.3700000047683716,-14.94999980926514
8,114.9599990844727,49.25733947753906,-123.243049621582,121.8000030517578,0.05999999865889549,-15.18000030517578
9,114.9700012207031,49.2573356628418,-123.243034362793,122.3199996948242,-0.2800000011920929,-15.5
10,114.9700012207031,49.25732803344727,-123.2430191040039,122.4800033569336,-0.2899999916553497,-15.73999977111816
11,114.9700012207031,49.25732040405273,-123.2430114746094,122.2799987792969,-0.2099999934434891,-15.98999977111816
12,114.9700012207031,49.25731658935547,-123.2429962158203,122.0699996948242,-0.1099999994039536,-16.28000068664551
13,114.9700012207031,49.2573127746582,-123.2429809570312,122.0299987792969,-0.119999997317791,-16.40999984741211
14,114.9700012207031,49.25730514526367,-123.2429733276367,122.1100006103516,-0.1500000059604645,-16.60000038146973
15,114.9700012207031,49.25729751586914,-123.2429428100586,122.1699981689453,-0.1299999952316284,-16.72999954223633
16,114.9700012207031,49.25729370117188,-123.2429275512695,122.1800003051758,-0.1000000014901161,-16.89999961853027
17,114.9800033569336,49.25728607177734,-123.242919921875,122.1600036621094,-0.1400000005960464,-16.97999954223633
18,114.9800033569336,49.25727844238281,-123.2429046630859,122.1600036621094,-0.119999997317791,-17.1299991607666
19,114.9800033569336,49.25727081298828,-123.2428817749023,122.1699981689453,-0.1099999994039536,-17.14999961853027
20,114.9800033569336,49.25726318359375,-123.2428665161133,122.1999969482422,-0.1400000005960464,-17.32999992370605
21,114.9800033569336,49.25725936889648,-123.2428512573242,122.2099990844727,-0.09000000357627869,-17.45000076293945
22,114.9800033569336,49.25725173950195,-123.2428283691406,122.2200012207031,-0.1099999994039536,-17.47999954223633
23,114.9800033569336,49.25724029541016,-123.2428131103516,122.2300033569336,-0.07000000029802322,-17.5
24,114.9800033569336,49.25723648071289,-123.242790222168,122.2399978637695,-0.07000000029802322,-17.63999938964844
25,114.9800033569336,49.25722885131836,-123.2427749633789,122.2600021362305,-0.119999997317791,-17.6299991607666
