index,altitude - sea level (m),latitude (degree),longitude (degree),yaw - north is zero (degree),roll (degree),pitch (degree)
1,114.2200012207031,49.25736236572266,-123.2431106567383,119.120002746582,0.09000000357627869,0.09000000357627869
2,114.9300003051758,49.25735855102539,-123.2430953979492,119.1100006103516,0.4799999892711639,-8.220000267028809
3,114.9499969482422,49.25735473632812,-123.2430877685547,123.7900009155273,-0.75,-11.60999965667725
4,114.9499969482422,49.25735092163086,-123.2430877685547,123.6600036621094,-0.7300000190734863,-12.82999992370605
5,114.9599990844727,49.25734710693359,-123.2430725097656,122.3099975585938,-0.1099999994039536,-14.03999996185303
6,114.9599990844727,49.25734329223633,-123.2430572509766,121.4899978637695,0.3300000131130219,-14.90999984741211
7,114.9599990844727,49.25733947753906,-123.243049621582,121.6800003051758,0.1400000005960464,-15.15999984741211
8,114.9599990844727,49.2573356628418,-123.243034362793,122.1999969482422,-0.2099999934434891,-15.52000045776367
9,114.9599990844727,49.25732803344727,-123.2430191040039,122.4100036621094,-0.3499999940395355,-15.84000015258789
10,114.9700012207031,49.25732040405273,-123.2430114746094,122.2600021362305,-0.2300000041723251,-16.04999923706055
11,114.9700012207031,49.25731658935547,-123.2429962158203,122.0400009155273,-0.1000000014901161,-16.20000076293945
12,114.9700012207031,49.2573127746582,-123.2429809570312,121.9800033569336,-0.01999999955296516,-16.38999938964844
13,114.9700012207031,49.25730514526367,-123.2429733276367,122.0800018310547,-0.1700000017881393,-16.52000045776367
14,114.9700012207031,49.25729751586914,-123.2429580688477,122.1800003051758,-0.1899999976158142,-16.64999961853027
15,114.9700012207031,49.25729370117188,-123.2429275512695,122.1999969482422,-0.1299999952316284,-16.77000045776367
16,114.9700012207031,49.25728607177734,-123.242919921875,122.1699981689453,-0.1599999964237213,-16.94000053405762
17,114.9800033569336,49.25727844238281,-123.2429046630859,122.1600036621094,-0.1599999964237213,-17.1299991607666
18,114.9800033569336,49.25727462768555,-123.2428817749023,122.1699981689453,-0.1500000059604645,-17.17000007629395
19,114.9800033569336,49.25726318359375,-123.2428665161133,122.1999969482422,-0.119999997317791,-17.29999923706055
20,114.9800033569336,49.25725936889648,-123.2428512573242,122.2200012207031,-0.07000000029802322,-17.3700008392334
21,114.9800033569336,49.25725173950195,-123.2428283691406,122.25,-0.05000000074505806,-17.48999977111816
22,114.9800033569336,49.25724411010742,-123.2428131103516,122.2600021362305,-0.1099999994039536,-17.55999946594238
23,114.9800033569336,49.25723648071289,-123.242805480957,122.2600021362305,-0.07999999821186066,-17.6200008392334
24,114.9800033569336,49.25722885131836,-123.2427749633789,122.2600021362305,-0.07000000029802322,-17.6200008392334
25,114.9800033569336,49.25722122192383,-123.2427673339844,122.2600021362305,-0.1000000014901161,-17.72999954223633
26,114.9800033569336,49.2572135925293,-123.2427368164062,122.2699966430664,-0.03999999910593033,-17.84000015258789
