index,altitude - sea level (m),latitude (degree),longitude (degree),yaw - north is zero (degree),roll (degree),pitch (degree)
1,114.120002746582,49.25736236572266,-123.2431106567383,119.120002746582,0.1000000014901161,0.09000000357627869
2,114.9300003051758,49.25735855102539,-123.2430953979492,119.129997253418,0.5400000214576721,-8.149999618530273
3,114.9499969482422,49.25735473632812,-123.2430877685547,123.8499984741211,-0.8399999737739563,-11.52000045776367
4,114.9599990844727,49.25735092163086,-123.2430877685547,123.6900024414062,-0.7200000286102295,-12.81999969482422
5,114.9599990844727,49.25734710693359,-123.2430725097656,122.3199996948242,-0.009999999776482582,-14.10000038146973
6,114.9599990844727,49.25734329223633,-123.2430572509766,121.5400009155273,0.3100000023841858,-14.96000003814697
7,114.9599990844727,49.25733947753906,-123.243049621582,121.75,0.1000000014901161,-15.23999977111816
8,114.9599990844727,49.2573356628418,-123.243034362793,122.2600021362305,-0.239999994635582,-15.52999973297119
9,114.9700012207031,49.25732803344727,-123.2430191040039,122.4499969482422,-0.3400000035762787,-15.80000019073486
10,114.9700012207031,49.25732040405273,-123.2430114746094,122.2699966430664,-0.1599999964237213,-16.01000022888184
11,114.9700012207031,49.25731658935547,-123.2429962158203,122.0599975585938,-0.119999997317791,-16.17000007629395
12,114.9700012207031,49.2573127746582,-123.2429809570312,122.0199966430664,-0.1000000014901161,-16.35000038146973
13,114.9700012207031,49.25730514526367,-123.2429733276367,122.1100006103516,-0.1099999994039536,-16.47999954223633
14,114.9700012207031,49.25729751586914,-123.2429580688477,122.1900024414062,-0.2099999934434891,-16.65999984741211
15,114.9700012207031,49.25729370117188,-123.2429275512695,122.1900024414062,-0.2000000029802322,-16.8799991607666
16,114.9800033569336,49.25728607177734,-123.242919921875,122.1600036621094,-0.1700000017881393,-16.95999908447266
17,114.9800033569336,49.25727844238281,-123.2429046630859,122.1500015258789,-0.1299999952316284,-17.10000038146973
18,114.9800033569336,49.25727081298828,-123.2428817749023,122.1699981689453,-0.05999999865889549,-17.18000030517578
