Date, Time, mavlink_terrain_report_t.current_height, mavlink_gps_raw_int_t.lat, mavlink_gps_raw_int_t.lon, mavlink_attitude_t.yaw, mavlink_attitude_t.roll, mavlink_attitude_t.pitch
9/17/2018, 4:45:02 , -90.68483, 492573478, -1232431448, -1.069008, 0.9720362, 0.3827998
9/17/2018, 4:45:03 , -90.68483, 492573511, -1232431418, -1.069008, 0.9720362, 0.3827998
9/17/2018, 4:45:03 , -90.96859, 492573511, -1232431418, -1.069008, 0.9720362, 0.3827998
9/17/2018, 4:45:03 , -90.96859, 492573511, -1232431418, -0.3082057, 1.137893, -0.4121903
9/17/2018, 4:45:03 , -90.96859, 492573511, -1232431418, -0.3581082, 1.359915, -0.5168711
9/17/2018, 4:45:03 , -90.96859, 492573519, -1232431409, -0.3581082, 1.359915, -0.5168711
9/17/2018, 4:45:03 , -91.20958, 492573519, -1232431409, -0.3581082, 1.359915, -0.5168711
9/17/2018, 4:45:03 , -91.20958, 492573519, -1232431409, -1.452561, 0.9551165, 0.3072709
9/17/2018, 4:45:03 , -91.20958, 492573519, -1232431409, -2.69871, 0.2891529, 0.357872
9/17/2018, 4:45:04 , -91.20958, 492573504, -1232431429, -2.69871, 0.2891529, 0.357872
9/17/2018, 4:45:04 , -91.17764, 492573504, -1232431429, -2.69871, 0.2891529, 0.357872
9/17/2018, 4:45:04 , -91.17764, 492573504, -1232431429, -3.035711, 0.3345788, 0.4613794
9/17/2018, 4:45:04 , -91.17764, 492573504, -1232431429, -1.63792, 0.9033661, 0.3466437
9/17/2018, 4:45:04 , -91.17764, 492573486, -1232431455, -1.63792, 0.9033661, 0.3466437
9/17/2018, 4:45:04 , -91.05523, 492573486, -1232431455, -1.63792, 0.9033661, 0.3466437
9/17/2018, 4:45:04 , -91.05523, 492573486, -1232431455, -0.4442312, 0.9200338, -0.282838
9/17/2018, 4:45:04 , -91.05523, 492573486, -1232431455, -0.1150166, 1.007656, -0.5602669
9/17/2018, 4:45:05 , -91.05523, 492573456, -1232431440, -0.1150166, 1.007656, -0.5602669
9/17/2018, 4:45:05 , -91.39326, 492573456, -1232431440, -0.1150166, 1.007656, -0.5602669
9/17/2018, 4:45:05 , -91.39326, 492573456, -1232431440, -0.677991, 1.143244, 0.2275983
9/17/2018, 4:45:05 , -91.39326, 492573456, -1232431440, -1.851347, 0.3041972, 0.8872108
9/17/2018, 4:45:05 , -91.39326, 492573457, -1232431428, -1.851347, 0.3041972, 0.8872108
9/17/2018, 4:45:05 , -91.60377, 492573457, -1232431428, -1.851347, 0.3041972, 0.8872108
9/17/2018, 4:45:06 , -91.60377, 492573457, -1232431428, -2.681674, -0.1272774, 0.4774837
9/17/2018, 4:45:06 , -91.60377, 492573457, -1232431428, -3.042795, -0.1592417, 0.478948
9/17/2018, 4:45:06 , -91.60377, 492573445, -1232431415, -3.042795, -0.1592417, 0.478948
9/17/2018, 4:45:06 , -91.60377, 492573445, -1232431415, -2.161758, 0.6150411, 0.6716565
9/17/2018, 4:45:06 , -91.23323, 492573445, -1232431415, -2.161758, 0.6150411, 0.6716565
9/17/2018, 4:45:06 , -91.23323, 492573445, -1232431415, -1.0736, 1.304063, -0.05434118
9/17/2018, 4:45:06 , -91.23323, 492573445, -1232431415, -0.8642219, 1.742951, -0.616487
9/17/2018, 4:45:07 , -91.23323, 492573480, -1232431391, -0.8642219, 1.742951, -0.616487
9/17/2018, 4:45:07 , -91.44695, 492573480, -1232431391, -0.8642219, 1.742951, -0.616487
9/17/2018, 4:45:07 , -91.44695, 492573480, -1232431391, -1.050755, 1.923033, -0.006367927
9/17/2018, 4:45:07 , -91.44695, 492573480, -1232431391, -1.73697, 1.152, 0.9446778
9/17/2018, 4:45:07 , -91.44695, 492573500, -1232431378, -1.73697, 1.152, 0.9446778
9/17/2018, 4:45:08 , -91.35908, 492573500, -1232431378, -1.73697, 1.152, 0.9446778
9/17/2018, 4:45:08 , -91.35908, 492573500, -1232431378, -3.101055, -0.2168536, 0.6077248
9/17/2018, 4:45:08 , -91.35908, 492573500, -1232431378, 3.111593, -0.216344, -0.247093
9/17/2018, 4:45:08 , -91.35908, 492573542, -1232431407, 3.111593, -0.216344, -0.247093
9/17/2018, 4:45:08 , -91.60157, 492573542, -1232431407, 3.111593, -0.216344, -0.247093
9/17/2018, 4:45:08 , -91.60157, 492573542, -1232431407, -2.884619, 0.05776402, -0.5353701
9/17/2018, 4:45:09 , -91.60157, 492573568, -1232431401, -2.884619, 0.05776402, -0.5353701
9/17/2018, 4:45:09 , -91.08395, 492573568, -1232431401, -2.884619, 0.05776402, -0.5353701
