x,y,z
0,0,741.2870944989845
0.22942997911013663,0.15969578363001347,742.0190042993054
0.963965869275853,0.4987445945153013,741.7435097331181
0.9425565199926496,0.5693723962176591,741.752895177342
1.6739655861165375,0.9069014395354316,741.4680220987648
1.652553748106584,0.9775283865164965,741.4774004099891
2.355907513992861,1.383735109004192,741.1831417800859
2.3099595862440765,1.5234701196895912,741.1925273165107
3.0133132443297654,1.929676973610185,740.8982685804367
3.692128206603229,2.4049911064794287,740.604009738192
5.148299812572077,3.0780996275134385,740.0154917342588
5.827114503132179,3.553414058755152,739.7212325744331
6.505799931241199,4.0290923421271145,739.4269733075052
7.186886274954304,4.5052137325983495,739.142485034652
8.61838931334205,5.247793986229226,738.5539659708738
10.07455995795317,5.920903350808658,737.9654464814812
10.728706079302356,6.465689683449455,737.6711865775287
12.160079235211015,7.208634331938811,737.0826664529741
13.591581265442073,7.951215497218072,736.4941459018737
14.270394806284457,8.426531212986447,736.1998854670674
15.705154790077358,9.170269810012542,735.6207498088479
17.13665609015152,9.912851647124626,735.0322281960398
17.84000804554671,10.319060212234035,734.7379672303796
19.245854377979413,11.130763586377725,734.1498306449503
20.6773549458012,11.873346094391309,733.5613079713657
21.356167560443282,12.348662835662253,733.2670464767143
22.787667674710974,13.091245774994604,732.6785231670365
24.24370650295168,13.764721078099683,732.0899994326755
24.89785050903447,14.309509933460504,731.7957374081016
26.32934989198111,15.052093544160016,731.2072130376473
28.488867981126532,16.131415401701815,730.3244256842881
29.16767958831042,16.60673325206153,730.0301630217582
30.60144755267538,17.35012346948497,729.4514013361186
32.008277512853965,18.162179949576966,728.8628752678633
32.66242033382878,18.706970218452625,728.5686120726168
34.84321970283054,19.71602955844719,727.6764435656369
35.49749125749804,20.260456599411555,727.3821799466386
36.904320034664124,21.072514295578003,726.7936523947865
38.33568774093874,21.815463982522488,726.2051244154572
39.76718432363123,22.55805018194951,725.6165960142389
41.14947285619564,23.439217225532047,725.0280671855435
42.57985319569707,24.181817443692125,724.4399236030877
43.23399439244531,24.72660964669194,724.1456588171422
45.39676318084821,25.807092464645393,723.2722421102226
46.80033375765197,26.617996271699667,722.6743333023041
47.45460345316678,27.16242552769836,722.3800678802654
48.88596888887696,27.90537737298291,721.7915367195383
50.29279456147924,28.717438199324533,721.203005134128
51.67508038878441,29.59860814642161,720.6144731240347
53.106574072735384,30.34119712456595,720.0259406901896
53.75972712924704,30.885641020839103,719.7320599835366
55.91923662973568,31.964970832690597,718.8492602193728
57.32606065552682,32.7770333312219,718.2607265105471
57.980199535610154,33.32182829489466,717.9664594968781
60.16437654523179,34.331686531659216,717.0836578216404
61.571199607569724,35.14374998607673,716.4951228424907
62.200668974313885,35.758018578751944,716.2008551927283
63.63541633798741,36.501765913679264,715.6216978468001
65.04223852488212,37.313830299302936,715.03316180408
66.44807390240021,38.125544733484276,714.4450110094622
67.85489542945288,38.93760978768114,713.8564741183072
69.26171662681736,39.749675176339224,713.2679368015379
70.69320653053,40.4922677493887,712.6793990619481
72.07535803411156,41.37380695762113,712.0908608976752
73.5068473322317,42.116400105529465,711.5023223077878
74.91366723855026,42.92846678523347,710.9137832941487
75.5924725162331,43.403791697346605,710.619513628073
76.97363626328297,44.28498199896421,710.0313596539199
79.15780769614503,45.294845111318864,709.1485493825749
79.81194320274517,45.83964409760665,708.8542790794745
81.21876159799285,46.65171232866123,708.2657381575555
83.37826255033724,47.73105002520606,707.3829259760678
84.05706669343635,48.206376198795624,707.0886550387368
85.46388412825763,49.01844538678415,706.5001128399745
86.87070123222657,49.83051490876824,705.9115702202544
88.27751800650731,50.642584765097126,705.3230271749198
89.68334797420539,51.454304668470286,704.7348693823442
90.362151238136,51.92963182728272,704.4405974876136
92.49697987502441,53.07844605320133,703.5577811701223
93.92846480989829,53.82104332221206,702.9692364269868
94.58259801915847,54.365845047985204,702.6749638961628
96.76676431880333,55.375712600536644,701.7921456675977
98.14890928333625,56.257258770870976,701.2035996504128
98.8030418350827,56.802061279071495,700.9093264844269
100.98622041824274,57.81157962651923,700.026892025955
101.64361106045544,58.35753970092628,699.7420038115233
103.05042437743396,59.16961307020392,699.153456308879
104.45397884794511,59.9805297042476,698.5555230062455
105.88546121190302,60.72312941739801,697.9669746560976
107.26760382647626,61.60467811150011,697.3784258803353
108.69908558484167,62.347278399858624,696.7898766817525
110.10589727642946,63.15935339243151,696.201327059418
111.53737845597789,63.90195420826785,695.6127770105377
112.16585263679735,64.51588341710158,695.3188875103369
114.35327229951508,65.52691256010439,694.4454466914758
115.76008270378225,66.33898884546943,693.8568953713402
116.41421253862791,66.88379459339194,693.5626195510849
117.81776385707781,67.69471439230256,692.964682225138
119.97725339466706,68.77406262338627,692.0818534931168
120.65605256590061,69.24939433741383,691.7875770367682
122.0628614560701,70.06147217273246,691.19902380649
123.46868354245089,70.87320005241781,690.6108558345586
124.87549177347682,71.68527855630964,690.0223017549142
126.30696977465414,72.42788239056244,689.4337472515181
127.68910724576563,73.30943656736054,688.8451923225075
129.1205846425146,74.05204097705428,688.2566369688138
130.52739158226177,74.8641207718756,687.6680811941624
131.20618931483477,75.33945409068838,687.3738031443208
133.34100447129458,76.48828136466909,686.4909683642909
134.77248068130575,77.23088687600102,685.9024113146588
135.4256211060565,77.77534583269153,685.6085183164105
137.58510517445393,78.85469909082167,684.7256816262379
138.23923163395375,79.3995088597294,684.4314025174826
139.64603640302084,80.21159087459091,683.8428439814597
141.83018954354338,81.22146983526181,682.9600053820759
142.48431536671706,81.76628036564216,682.665725636296
143.89111917372793,82.57836333708838,682.0771658271551
145.2979226517491,83.39044664299581,681.4886055933312
146.7284098190721,84.13270430732518,680.9004306243733
148.1106713123154,85.0139002193464,680.3118695430458
148.76479611196555,85.55871196615044,680.0175888426602
150.94881736673415,86.56895709375385,679.1347461054102
152.35574838868342,87.38067827664781,678.5461837500334
153.00987254991196,87.9254907843424,678.2519024126232
155.16935111349449,89.00484914158005,677.3690577661619
156.60069349384867,89.74782281077933,676.7804941367358
157.25481701572426,90.29263607924804,676.4862121632323
158.63608933379874,91.17348460294306,675.8980335891247
160.06756007508375,91.91609533771407,675.3094688998535
161.47435976169072,92.72818248870317,674.720903784968
162.88115911884233,93.5402699742699,674.1323382472619
164.28795814653859,94.35235779441427,673.5437722848728
165.71942769968882,95.09496963059064,672.9552058968693
167.12296995916404,95.90590182703454,672.3572608828545
168.52976802224293,96.71799060201738,671.7686936473474
169.9355792873539,97.52972941857297,671.1805116804317
171.3670476533007,98.27234235627111,670.5919435964897
172.0211688762065,98.8171583628282,670.2976593961939
174.1806415275205,99.896522153751,669.4148061554879
174.83476231317036,100.44133868208155,669.1205215295777
176.26948574604467,101.18510892777704,668.5413301587105
178.42895711492747,102.26447387191001,667.6584750078619
179.05840614927,102.87876792543102,667.3641897458583
180.4898725261446,103.62138278072234,666.7756189014763
181.8956809923984,104.4331244402565,666.1874333284795
183.3024755967781,105.24521672760602,665.5988616375253
184.70926987123676,106.05730934953317,665.0102895218879
186.14073506183922,106.79992530692834,664.4217169797048
187.54752870602533,107.61201855132822,663.8331440147012
188.95432201912627,108.42411212960724,663.2445706240833
189.60844050650485,108.9689313977724,662.9502837704495
191.79257900663652,109.97882310207933,662.067422571592
193.19838489196263,110.79056734254118,661.4792336057872
193.827831344679,111.40486462740228,661.1849461151287
196.01196860545315,112.41475741495378,660.3020830079913
196.66608601692133,112.95957796555012,660.0077950926498
198.07287715980783,113.77167376433499,659.4192189443856
200.23234170279466,114.85104503156617,658.536353925243
200.91112998803146,115.32638887409121,658.2420653738081
202.31792016909458,116.13848562911153,657.6534879524261
203.7247100204695,116.95058271847665,657.0649101063609
205.13051307643764,117.76232984685339,656.4767175354064
206.56197390519083,118.50494992558379,655.8881388409063
207.96876279450953,119.31704797130078,655.2995597217232
209.37555135367438,120.12914635124616,654.7109801787883
210.78233958408237,120.94124506576918,654.1224002111703
211.46112643019296,121.41659051273018,653.8281100681052
213.6205868255347,122.49596558348276,652.945239001885
215.00270229764283,123.37754321598914,652.3566577602178
215.68148856819607,123.85288930498064,652.0623669810593
217.0872888227459,124.66463927458972,651.4741708058864
218.49407521402463,125.47673987550661,650.8855885034427
219.9008612742182,126.28884081018623,650.2970057772473
221.3323189248331,127.0314639074495,649.7084226263687
222.7391043533571,127.84356546436902,649.1198390517384
224.14588945172727,128.65566735551693,648.5312550505623
225.55267422064207,129.46776958135888,647.9426706284285
226.98413068661466,130.21039378130808,647.3540857778862
