index,altitude - sea level (m),latitude (degree),longitude (degree),yaw - north is zero (degree),roll (degree),pitch (degree)
1,114.2399978637695,49.25736236572266,-123.2431106567383,119.2099990844727,-9.670000076293945,5.940000057220459
2,114.9300003051758,49.25735855102539,-123.2431106567383,119.0500030517578,-8.75,-2.279999971389771
3,114.9400024414062,49.25735855102539,-123.2430953979492,119.1600036621094,-8.779999732971191,-2.690000057220459
4,114.9499969482422,49.25735855102539,-123.2430877685547,123.0999984741211,-9.180000305175781,-4.409999847412109
5,114.9599990844727,49.25735473632812,-123.2430877685547,124.7099990844727,-9.529999732971191,-5.099999904632568
6,114.9599990844727,49.25735092163086,-123.2430725097656,123.879997253418,-9.449999809265137,-6.820000171661377
7,114.9599990844727,49.25734710693359,-123.2430725097656,122.2699966430664,-9.079999923706055,-8.75
8,114.9599990844727,49.25733947753906,-123.2430572509766,121.4700012207031,-8.899999618530273,-9.560000419616699
9,114.9700012207031,49.25733947753906,-123.243049621582,121.7699966430664,-9.079999923706055,-9.640000343322754
10,114.9700012207031,49.25733184814453,-123.243034362793,122.3499984741211,-9.329999923706055,-9.739999771118164
11,114.9700012207031,49.25732803344727,-123.2430191040039,122.5199966430664,-9.329999923706055,-9.979999542236328
12,114.9700012207031,49.25732040405273,-123.2430114746094,122.2799987792969,-9.329999923706055,-10.26000022888184
13,114.9700012207031,49.25731658935547,-123.2429962158203,122.0100021362305,-9.239999771118164,-10.5600004196167
14,114.9700012207031,49.25730895996094,-123.2429809570312,121.9400024414062,-9.170000076293945,-10.6899995803833
15,114.9700012207031,49.25730133056641,-123.2429580688477,122.0299987792969,-9.239999771118164,-10.86999988555908
16,114.9700012207031,49.25729751586914,-123.2429428100586,122.1399993896484,-9.319999694824219,-11.06999969482422
17,114.9800033569336,49.25728988647461,-123.2429275512695,122.1500015258789,-9.319999694824219,-11.14999961853027
18,114.9800033569336,49.25728225708008,-123.242919921875,122.1399993896484,-9.270000457763672,-11.35000038146973
